ORIGINURI,ID,UUIDHISTORY,ISCOGROUPCODE,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED
http://data.europa.eu/esco/occupation/0085f271-5999-4d42-b879-75c3b4269883,key_20432,"7642acd1-b36d-4f54-ac0f-a24025e636dd
e05f1847-96a1-4fa5-99bd-5b30637d4137",8160,8160.39,opérateur de machine à hydrogénation/opératrice de machine à hydrogénation,"technicienne de machine à hydrogénation
opératrice de machine à hydrogéner
opérateur de machine à hydrogéner
technicien de machine à hydrogéner
technicienne de machine à hydrogéner
technicien de machine à hydrogénation",Les opérateurs de machine à hydrogénation contrôlent l’équipement de traitement des huiles de base destinées à la fabrication de margarine et de graisses alimentaires végétales.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0090dd54-057a-4f65-bbe8-f74c4999e8e8,key_20433,"a4aa2503-d467-4b11-970e-c4e17dc9f271
003d01e2-43d8-4c96-a839-2a049bf9f600",8160,8160.46,opérateur de machine de production de pâtes alimentaires/opératrice de machine de production de pâtes alimentaires,"opératrice de machine de production de pâtes alimentaires
opératrice de machine à pâtes
opérateur de machine de production de pâtes alimentaires
opérateur de machine à pâtes","Les opérateurs de machine de production de pâtes alimentaires fabriquent des pâtes alimentaires sèches. Ils déchargent les matières premières des silos de stockage et des systèmes de distribution des ingrédients. Ces opérateurs mélangent, pressent, extrudent jusqu’à atteindre les niveaux de séchage souhaités pour la pâte.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,key_20434,"6ac7c501-4485-4105-b8fb-04626455f3d8
9386959c-d07f-4ba2-a278-09ac257407e5",1420,1420.4.42,débitant de tabac/débitante de tabac,"gérante de débit de tabac
débitant de tabac
débitante de tabac
buraliste
gérant de débit de tabac",Les débitants de tabac/débitantes de tabac assument la responsabilité des activités et du personnel dans les magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/009d29de-5872-43be-8d9b-abd27f8c99f1,key_20435,"b277916a-3c90-4405-87a9-f991371f38cd
a73de765-aa00-4d0c-9f9d-85b0c829024f",5249,5249.2.1,"responsable de comptoir en location d’autres machines, équipements et biens matériels","agent de comptoir en location d'autres machines, équipements et biens matériels
agente de comptoir en location d'autres machines, équipements et biens matériels","Les responsables de comptoir en location d’autres machines, équipements et biens matériels sont chargés de la location des équipements et déterminent les périodes de location. Ils/Elles traitent les transactions, les dossiers d’assurance et les paiements.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00ab29a3-6d4a-4df9-b46d-de31069e36e8,key_20436,"8bbfa514-6f6f-4b53-905b-9df859bc0f43
70abb073-9d06-4bf4-84cc-c6c578e5661a",2165,2165.4.2,géomètre minier/géomètre minière,"géomètre des mines
géomètre minier
géomètre minière",Les géomètres miniers/géomètres minières préparent et tiennent à jour des plans d’exploitation minière en conformité avec les exigences réglementaires et de gestion. Ils/elles tiennent des registres de l’état d’avancement physique des opérations minières et de la production de minerai.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,key_20437,"3c724f93-ac79-45f7-9d57-e06134b3c509
5b807010-6e90-4fa2-bde5-5504e30bf109",2263,2263.2,responsable sécurité sanitaire en agroalimentaire,responsable qualité sécurité environnement en agroalimentaire,Les responsables sécurité sanitaire en agroalimentaire organisent des processus et mettent en œuvre des procédures pour éviter les problèmes liés à la sécurité alimentaire. Ils/elles respectent la réglementation.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00c8d1cf-24f2-47d1-9f10-765e1c102811,key_20438,"916e2bf3-0355-4fcd-952c-6399d4ea3bcd
4ff320d5-4bb8-40d1-a71c-8aa8c3a5e164",7233,7233.8,technicien d’engins agricoles/technicienne d’engins agricoles,"technicienne d'engins agricoles
technicien d'engins agricoles
réparatrice d'engins agricoles
technicienne d'engins d'exploitation agricole
réparateur d'engins agricoles
technicien d'engins d'exploitation agricole","Les techniciens/techniciennes d’engins agricoles assurent la maintenance, la révision et la réparation d’engins et d’équipements agricoles.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00cee175-1376-43fb-9f02-ba3d7a910a58,key_20439,"24ab60a6-3ee8-4bdf-beeb-5be505241296
8469504d-a552-45df-80d9-f9d66c456e02",8331,8331.1,conducteur d’autobus/conductrice d’autobus,"conducteur de transport scolaire
conductrice de bus
conducteur de bus urbain et interurbain/conductrice de bus urbain et interurbain
conductrice d’autobus
chauffeuse de car
conducteur de transport scolaire/conductrice de transport scolaire
conducteur de bus urbain et interurbain
conductrice de transport scolaire
conducteur de car
conductrice de bus urbain et interurbain
conducteur de car/conductrice de car
chauffeur de bus
chauffeur de car/chauffeuse de car
conducteur d’autobus
conducteur de bus
chauffeuse de bus
chauffeur de car
conducteur de bus/conductrice de bus
chauffeur de bus/chauffeuse de bus
conductrice de car","Les conducteurs d’autobus conduisent des autobus ou des autocars, perçoivent le montant de la course et prennent en charge les passagers.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,key_20440,"29ad0f95-7c50-4773-8d90-3c78d352ec25
4e99de50-bd23-4e92-9a05-64d97a6a38db",1324,1324.3.2.22,responsable import-export de viandes et de produits à base de viande,,"Les responsables import-export de viandes et de produits à base de viande installent et maintiennent des procédures pour les activités transfrontalières, coordonnant les parties internes et externes.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01205776-db8d-4588-a6a6-56d0b9c660a9,key_20441,"f48361a2-855e-4e34-a075-bac37ae4cc65
4959f8ae-eca1-453d-81af-c97d320c3645",2422,2422.12.8,chargé de mission logement/chargée de mission logement,"chargée de mission logement
chargé de mission logement","Les chargés de mission logement effectuent la recherche, l’analyse et l’élaboration de politiques de logement qui permettent à tous de pouvoir accéder à des logements abordables et adéquats. Ils mettent en œuvre ces politiques pour améliorer la situation de la population en matière de logement par des mesures telles que la construction de logements abordables, l’aide à l’achat de biens immobiliers et l’amélioration des conditions de vie dans les logements existants. Les chargés de mission logement collaborent étroitement avec des partenaires, des organisations extérieures ou d’autres parties prenantes et leur fournissent des mises à jour régulières.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01484951-15e6-4b88-a20f-1201868d36a0,key_20442,"25ffd183-3ffc-4af1-bc2a-577dfb502992
47103b17-77a3-4874-91eb-50de4e175dae",3434,3434.1.1,chef cuisinier/cheffe cuisinière,"chef de cuisine
cheffe cuisinière
chef cuisinier
premier chef
cheffe de cuisine
responsable de la cuisine
première cheffe","Les chefs cuisiniers/cheffes cuisinières gèrent la cuisine pour superviser la préparation, la cuisson et le service des plats.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0152b59d-5005-470c-9273-ef321477d8dc,key_20443,"e972e9dd-16e3-4560-808c-d594047d00f1
f10ab0ef-f395-4f32-8663-023131023005",8131,8131.15,conducteur de machines de produits non tissés/conductrice de machines de produits non tissés,"conducteur de machines de produits non tissés
opérateur en fabrication de produits non tissés/opératrice en fabrication de produits non tissés
opératrice en fabrication de produits non tissés
conductrice de machines de produits non tissés
conducteur de ligne de produits non tissés
conducteur de ligne de produits non tissés/conductrice de ligne de produits non tissés
opérateur en fabrication de produits non tissés
conductrice de ligne de produits non tissés",Les conducteurs de machines de produits non tissés effectuent des opérations de traitement chimique de produits non tissés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95,key_20444,"cebf9f53-a57b-492c-a77f-d34ba12bd649
743b9396-09e1-4ab6-858e-e4aed1e1f8c4",1345,1345.1.5,directeur d'établissement d'enseignement supérieur/directrice d'établissement d'enseignement supérieur,"directrice d'établissement d'enseignement supérieur
directeur d'établissement d'enseignement supérieur","Les directeurs d'établissement d'enseignement supérieur/directrices d'établissement d'enseignement supérieur gèrent les activités quotidiennes d’un établissement d’enseignement supérieur, tel qu’un centre d’enseignement supérieur ou un établissement d’enseignement professionnel. Les directeurs d'établissement d'enseignement supérieur/directrices d'établissement d'enseignement supérieur prennent des décisions concernant les admissions et sont responsables du respect des normes pédagogiques, qui facilitent la formation académique des étudiants. Ils/elles gèrent le personnel, le budget de l’établissement, les programmes sur le campus et supervisent la communication entre les services. Ils/elles veillent également à ce que l’établissement respecte les exigences nationales en matière d’éducation prévues dans le cadre de la législation.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0181835d-dd00-49e2-9fc4-e1382a65957f,key_20445,"d152fc82-0527-4e20-8805-9d69a3b27dd7
48222e84-f925-4de2-a845-acefa355655f",3123,3123.1.13,superviseur de poseurs en isolation thermique/superviseuse de poseurs en isolation thermique,"superviseuse de poseurs en islation thermique
superviseur de poseurs en isolation thermique",Les autorités de surveillance de l’isolation surveillent les opérations d’isolation. Ils confient des tâches et prennent des décisions rapides pour résoudre les problèmes.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01989dd8-36c0-43cc-a82d-2bfc409de9c4,key_20446,"0d2de207-e3a0-4f46-9bd5-44f7f8ffb670
4a8fb646-bae3-48ee-acd6-3b1224efebd0",2149,2149.8,ingénieur démantèlement déconstruction/ingénieure démantèlement déconstruction,"ingénieur conception démantèlement/ingénieure conception démantèlement
ingénieure démantèlement déconstruction
ingénieure conception démantèlement
ingénieur conception démantèlement
ingénieur démantèlement déconstruction","Les ingénieurs démantèlement déconstruction/ingénieures démantèlement déconstruction étudient et planifient la manière optimale de démanteler des équipements industriels, des machines et des bâtiments arrivés en fin de vie. Ils/elles analysent les travaux nécessaires et programment les différentes opérations. Ils/elles donnent des instructions aux chefs d’équipe et supervisent leurs travaux.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01a83071-6533-4675-b2da-f0c6d02669f5,key_20447,"1a37e780-92b6-4ed5-93a6-6f9ca79eb878
bdde75a0-8c82-41de-ba0f-1e80e3122c5d",3315,3315.3,chargé d’indemnisation en assurances/chargée d’indemnisation en assurances,"chargée d'indemnisation en assurances
chargé d'indemnisation en assurances","Les chargés d’indemnisation en assurances veillent à ce que toutes les créances d’assurance soient traitées avec exactitude et à ce que le paiement des créances valables soit effectué auprès des assurés. Ils utilisent les données statistiques et établissent des rapports pour calculer et ajuster les demandes selon les besoins, communiquer avec les preneurs d’assurance et les guider et surveiller l’évolution d’une créance.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117,key_20448,"3c21ead7-ed45-4546-83ae-c7d8f2b929a3
8d994ddb-1a63-45e0-bf0d-a500ec67e911",1223,1223.2.1.1,directeur artistique mode/directrice artistique mode,"directeur artistique habillement
directrice de collection habillement
directeur de collection habillement
directrice artistique habillement
responsable de collection habillement","Les directeurs artistiques habillement/directrices artistiques habillement définissent les concepts de produits qui sont compatibles avec les consommateurs ciblés et la stratégie globale de commercialisation. Ils/elles reçoivent des conclusions et des spécifications scientifiques afin de guider l’élaboration et la mise en œuvre de tous les concepts saisonniers et stratégiques pertinents, notamment la distribution par canal, le produit, les introductions de couleurs et les assortiments commercialisés. Ils/elles veillent à la réalisation et à l’exécution dans les limites du budget. Ils/elles gèrent et exécutent le cycle de vie de la gamme et de la catégorie de produits, de la détermination du concept aux ventes et à la distribution, la contribution aux études de marché et les tendances du secteur afin d’influencer les concepts de catégorie et les produits.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01da600c-ddb3-4a37-95e9-5301b459ae90,key_20449,"df3ea0be-6769-44c1-8138-aef342f756ce
a1540132-a37e-4d31-a461-7f605b024908",8131,8131.14,opérateur de production de nitroglycérine/opératrice de production de nitroglycérine,"séparateur de nitroglycérine/séparatrice de nitroglycérine
séparateur de nitroglycérine
opératrice de séparateur de nitroglycérine
séparatrice de nitroglycérine
opérateur de séparateur de nitroglycérine
opératrice de production de nitroglycérine
opérateur de production de nitroglycérine
opérateur de séparateur de nitroglycérine/opératrice de séparateur de nitroglycérine","Les opérateurs de production de nitroglycérine veillent au bon fonctionnement du séparateur par gravité (ou «séparateur densimétrique») utilisé dans le traitement des explosifs, en contrôlant la température et le débit de liquide, afin de séparer la nitroglycérine des acides utilisés.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/01ffb917-98dc-48c1-91ad-93c4104e791d,key_20450,"a1498dd3-8aba-44b3-865d-6aee24523761
75a40ad6-ab19-4b3e-97f0-89a1c3e49987",2149,2149.5.1,ingénieur en biotechnologies de la santé/ingénieure en biotechnologies de la santé,"ingénieure en biotechnologies de la santé
ingénieur en biotechnologies de la santé","Les ingénieurs en biotechnologies de la santé/ingénieures en biotechnologies de la santé associent la connaissance des principes d’ingénierie et celle des conclusions biologiques pour le développement de traitements médicaux, de médicaments et de soins de santé en général. Ils/elles peuvent développer des solutions allant de l’amélioration des composants dans les médicaments conventionnels au développement des implants et au traitement des tissus.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,key_20451,"d74c4b7d-ed14-4181-939a-94a17fca1e75
fa150f34-15b9-4f73-ac68-730cf95541b3",3412,3412.2,tuteur/tutrice,"tutrice
gérant de tutelle
gérante de tutelle
déléguée à la tutelle
délégué à la tutelle/déléguée à la tutelle
gérant de tutelle/gérante de tutelle
tuteur
délégué à la tutelle","Les tuteurs/tutrices apportent une assistance et un soutien juridiques aux enfants mineurs, aux personnes souffrant d’un handicap mental ou aux personnes âgées invalides dans leur vie personnelle. Ils/Elles peuvent gérer leurs biens, contribuer à la gestion de leurs finances au quotidien et les aider à répondre à leurs besoins médicaux ou sociaux.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/02375132-3290-4221-bf55-d93ec61a3bf3,key_20452,"8f0af14e-d49b-46bf-8932-9828bdd066e9
75a043d2-ce49-4fb4-a9e1-f48e7cba958d",7318,7318.6,tisseur/tisseuse,"tisseuse
tisserande
tisseur
tisserand","Les tisseurs/tisseuses supervisent le processus de tissage sur des machines à tisser manuelles (de la soie à la moquette, du fil plat au Jacquard). Ils/elles veillent à l’état des machines et à la qualité des tissus, tels que les tissus d’habillement et les tissus à usage domestique ou technique. Ils/elles effectuent des travaux mécaniques sur des machines qui tissent les fils en tissus, tels que des couvertures, des tapis, des serviettes et des articles d’habillement. Ils/elles réparent les dysfonctionnements sur les métiers à tisser signalés par les tisseurs, et effectuent des opérations de contrôle sur les métiers à tisser.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/02447817-ea01-4d8b-b09c-8bc128e447e6,key_20453,"2fd35f93-5178-4a6c-ab60-29213814616c
2f63efc5-be93-48b1-a292-130232661191",7122,7122.4,carreleur/carreleuse,"aide carreleuse
mosaïste
carreleur chef d'équipe
carreleuse
carreleur
faïencière
faïencier
aide carreleur
carreleuse chef d'équipe","Les carreleurs/carreleuses installent des dalles sur les murs et les sols. Ils/Elles coupent les carreaux à la bonne taille et à la bonne forme, préparent les surfaces et posent les carrelages correctement. Ils/Elles peuvent également réaliser des travaux créatifs et artistiques, comme des mosaïques.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,key_20454,"e865d982-6ed4-4158-a928-14c436eb9542
9ed8ea43-a298-4133-9084-6682d3adbc74",1420,1420.4.38,gérant de magasin de chaussures et accessoires en cuir/gérante de magasin de chaussures et accessoires en cuir,"gérant de magasin de chaussures et accessoires en cuir
gérante de magasin de chaussures et accessoires en cuir
responsable de magasin de chaussures et accessoires en cuir",Les gérants de magasin de chaussures et accessoires en cuir/gérantes de magasin de chaussures et accessoires en cuir assument la responsabilité des activités et du personnel dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,key_20455,"bae1577a-3ccc-476f-b478-7b378c83f7b1
8bcd8cb0-5e0c-445b-99fc-07ef6aa30870",1439,1439.7,responsable d’organisateurs de voyages,"responsable de tour-opérateurs
gestionnaire d’organisateurs de voyages
responsable de voyagistes
gestionnaire de tour-opérateurs",Les responsables d’organisateurs de voyages sont chargés de la gestion des employés et des activités au sein des voyagistes liés à l’organisation de voyages à forfait et d’autres services touristiques.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,key_20456,"7f1aa607-c659-4c84-bb8c-94c1c0636177
4b3f3692-e27b-49ad-8923-6ee3adb67470",6123,6123.1,apiculteur/apicultrice,"productrice de miel
apiculteur
responsable de ruche
apicultrice
producteur de miel",Les apiculteurs/apicultrices supervisent la production et la prise en charge quotidienne des abeilles. Ils/Elles veillent à la santé et au bien-être des abeilles.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,key_20457,"da0a2835-3daa-4a3c-a652-e6a0ca339d78
b16f8765-8078-4304-8583-45ccec2d75a4",3342,3342.2,auxiliaire juridique,"assistante de cabinet juridique
assistant de service juridique
assistante de justice
assistant de cabinet juridique
assistant de justice
assistante de service juridique
assistante notariale
assistant notarial","Les auxiliaires juridiques exercent les activités administratives quotidiennes des entreprises, des bureaux de notaires et des entreprises. Ils exercent des activités telles que la rédaction de courriels, la réponse et la dactylographie/la saisie en clé. Ils combinent ces activités avec une connaissance et une compréhension spécifiques des procédures et codes gérés dans le domaine des affaires juridiques.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,key_20458,"4f00ba1a-d431-4b96-8643-caaf43726a30
6a64e227-d904-4c5a-b885-a6e260f13695",3134,3134.4,conducteur de systèmes de pompage de pétrole/conductrice de systèmes de pompage de pétrole,"conductrice de système de pompage de pétrole
conducteur de système de pompage de pétrole","Les exploitants de systèmes de pompes à pétrole sont des pompes qui maintiennent la circulation des produits pétroliers et dérivés en bon fonctionnement. Ils surveillent le débit à l’intérieur des canalisations au sein d’une raffinerie et testent le matériel nécessaire pour assurer un minimum de perturbations. Les opérateurs de systèmes de pompes fonctionnent à partir d’un local de contrôle fortement automatisé, où ils communiquent avec d’autres travailleurs afin de coordonner les activités de la pompe. Les gestionnaires de réseau de pompes effectuent des réparations et des entretiens mineurs, et font rapport conformément à ce qui a été demandé.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
